date,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,CSI
2016-04-01,54.0,50.617283950617285,45.0,35.0,41.891891891891895,59.34065934065934,43.0,46.0,19.0,25.0,32.30769230769231,51.0,63.1578947368421,7.000000000000001,7.000000000000001,38.62102814851353
2016-05-01,57.99999999999999,51.85185185185185,44.0,35.0,40.54054054054054,60.43956043956044,45.0,50.0,18.0,23.0,30.76923076923077,46.0,82.10526315789474,10.0,7.000000000000001,40.11376311727189
2016-06-01,60.0,49.382716049382715,34.0,36.0,36.486486486486484,70.32967032967034,40.0,40.0,17.0,28.000000000000004,55.38461538461539,48.0,50.526315789473685,7.000000000000001,7.000000000000001,38.60732026930857
2016-07-01,59.0,53.086419753086425,28.999999999999996,35.0,32.432432432432435,80.21978021978022,45.0,36.0,16.0,30.0,73.84615384615385,44.0,43.15789473684211,6.0,6.0,39.24951206588633
2016-08-01,56.00000000000001,46.913580246913575,32.0,32.0,40.54054054054054,54.94505494505495,38.0,36.0,16.0,20.0,30.76923076923077,41.0,43.15789473684211,6.0,6.0,33.28842008257213
2016-09-01,65.0,60.49382716049383,45.0,32.0,35.13513513513514,60.43956043956044,42.0,42.0,17.0,26.0,43.07692307692308,53.0,48.421052631578945,7.000000000000001,6.0,38.83776656291276
2016-10-01,68.0,54.32098765432099,44.0,32.0,35.13513513513514,54.94505494505495,41.0,52.0,20.0,24.0,33.84615384615385,56.99999999999999,51.578947368421055,12.0,6.0,39.055085263272396
2016-11-01,62.0,48.148148148148145,42.0,36.0,35.13513513513514,50.54945054945055,45.0,40.0,20.0,25.0,30.76923076923077,51.0,50.526315789473685,21.0,6.0,37.541885359429216
2016-12-01,68.0,55.55555555555556,40.0,35.0,37.83783783783784,51.64835164835166,42.0,38.0,17.0,22.0,36.92307692307693,43.0,47.368421052631575,14.000000000000002,6.0,36.9555495344969
2017-01-01,60.0,50.617283950617285,41.0,34.0,37.83783783783784,52.74725274725275,44.0,46.0,17.0,25.0,41.53846153846154,45.0,47.368421052631575,10.0,6.0,37.207283808453404
